000000401182.jpg,"ห้องครัว พร้อมเตาล้าง และตู้เก็บของ ","a kitchen with a stove, sink, and cabinets "
000000374605.jpg,"ห้องน้ําสีขาว ที่นั่งอยู่ข้างถ้วยน้ํา","a white toilet sitting next to a bath tub "
000000284118.jpg,"คนที่บินสายพายบนท้องฟ้าสีฟ้า","a person flying a kite in a blue sky "
000000012698.jpg,"เซนวิชตัดเป็นครึ่ง ที่นั่งบนผ้าพันคอ","a sandwich cut in half sitting on top of a napkin "
000000089541.jpg,"กระทะที่มีกล้วย หมึก และเค้ก","a tray with a banana, muffin, and a cupcake "
000000097982.jpg,"รถไฟที่เดินตามเส้นทาง รถไฟที่อยู่ใกล้กับพื้นที่ที่หญ้า","a train traveling down train tracks next to a grassy area "
000000324776.jpg,"ชายที่ขี่ม้าลงไปในแม่น้ํา","a man riding a horse down a river "
000000242909.jpg,"พิซซ่าที่นั่งบนโต๊ะไม้","a pizza sitting on top of a wooden table "
000000318193.jpg,"นักเตะเทนนิสที่กําลังเล่นในสนาม","a tennis player in action on the court "
000000012379.jpg,"ชายที่ถือกระสุนเทนนิสอยู่บนสนามกีฬา","a man holding a tennis racquet on a court "
000000076492.jpg,"หัวที่นอนในทรายบนชายหาด","a cow laying in the sand on a beach "
000000512295.jpg,"ชายถือโทรศัพท์มือถือ ขณะที่ยืนอยู่ข้างหน้าผู้หญิง","a man holding a cell phone while standing next to a woman "
000000530086.jpg,"เตียงที่มีผ้าห่มสีขาวและหมอน","a bed with a white blanket and pillows "
000000415619.jpg,"ห้องนอนที่มีหน้าต่างและหน้าต่างปิด","a bedroom with a window and a window blind "
000000455665.jpg,"ชายที่ถือกระสุนเทนนิสอยู่บนสนามกีฬา","a man holding a tennis racquet on a court "
000000409360.jpg,"เด็กชายหนุ่มที่ถือไม้บาสเบสบอลในหิมะ","a young boy holding a baseball bat in the snow "
000000389998.jpg,"แมงสองม้าที่แกะที่สนามใกล้ภูเขา","two horses grazing in a field near a mountain "
000000029431.jpg,"มีชายคนหนึ่งโยนฟริสบี้ไปบนถนนดิน","a man is throwing a frisbee on a dirt road "
000000280641.jpg,"ห้องครัวที่มีเตาเตา, ไมโครเวฟ, ช่างน้ําและตู้เย็น","a kitchen with a stove top oven, microwave, sink and refrigerator "
000000436555.jpg,"คนเดินตามถนนพร้อมกับร่ม","people walking down a street with umbrellas "
000000186641.jpg,"แกะที่ยืนอยู่ข้างหน้ากําแพงหิน ในพื้นที่ที่กําแพง","a sheep standing next to a stone wall in a fenced in area "
000000404801.jpg,"แกะแกะที่ยืนอยู่บนสนามหญ้า","a herd of cattle standing in a grassy field "
000000505371.jpg,"หมีเท๊ดี้ที่ใส่หมวกและหมวก","a teddy bear wearing a helmet and a hat "
000000207815.jpg,"ผู้ชายคนหนึ่งถือโทรศัพท์มือถืออยู่ข้างชายคนหนึ่ง","a man holding a cell phone next to another man "
000000124940.jpg,"แซนวิชที่ตัดเป็นครึ่ง ที่นั่งบนแผ่นตัดสีฟ้า","a cut in half sandwich sitting on top of a blue cutting board "
000000180202.jpg,"กระทะที่เต็มไปด้วยกุหลาบและบร็อกโคลี","a pan filled with carrots and broccoli "
000000146151.jpg,"รถมอเตอร์ไซค์ที่จอดอยู่ในพื้นที่หญ้า","motorcycles parked in a grassy area "
000000362118.jpg,"สองชายยืนอยู่หน้าเค้กวันเกิด","two men standing in front of a birthday cake "
000000052527.jpg,"กระจกมองหลังของรถบัส","a rear view mirror of a bus "
000000420650.jpg,"ห้องนอน พร้อมเตียง และสัตว์ชุดบนเตียง","a bedroom with a bed and a stuffed animal on the bed "
000000365563.jpg,"เด็กชายและเด็กผู้หญิงหนุ่มยืนอยู่ข้างๆ ระบบไฟฟ้า","a young boy and girl standing next to a fire hydrant "
000000543769.jpg,"ชายที่ยืนอยู่บนสนามเทนนิส พร้อมรถร็อกเก็ต","a man standing on a tennis court with a racquet "
000000558910.jpg,"ผู้หญิงคนหนึ่งยืนอยู่หน้ากล่องที่เต็มไปด้วยดอนด์","a woman is standing in front of a display case filled with donuts "
