0,1,2,grammared,tled,time
000000064751.jpg,รถไฟบนเส้นทางรถไฟ ใกล้กับเว็บไซต์,a train on a train track near a platform ,,,0.0
000000160428.jpg,ผู้หญิงที่ยืนอยู่หน้าร้านผลไม้ที่เต็มไปด้วยส้ม,a woman standing in front of a fruit stand filled with lots of oranges ,,,0.0
000000104718.jpg,ห้องน้ํา พร้อมห้องน้ํา สระน้ํา และถ้วยน้ํา,"a bathroom with a toilet, sink, and bathtub ",,,0.0
000000358550.jpg,กระเป๋าเดินทางที่นั่งบนพื้นเทลล์,a piece of luggage sitting on top of a tile floor ,,,0.0
000000265826.jpg,ที่นั่งไม้ในพื้นที่ป่าไม้,a wooden bench in a wooded area ,,,0.0
000000258370.jpg,ห้องครัว พร้อมตู้เย็น หม้อเตา น้ําซักรีด และกระเป๋าตู้,"a kitchen with a refrigerator, stove, sink, and cabinets ",,,0.0
000000322388.jpg,แขนแกะที่ยืนอยู่ข้างๆกันในเข็มขัด,a herd of sheep standing next to each other in a pen ,,,0.0
000000210726.jpg,ห้องน้ําสีขาว ที่นั่งอยู่ข้างๆผนังสีเขียว,a white toilet sitting next to a green wall ,,,0.0
000000264843.jpg,ภาชนะที่เต็มไปด้วยดอกไม้สีชมพูและสีขาว,a vase filled with pink and white flowers ,,,0.0
000000359156.jpg,อาคารใหญ่ที่มีนาฬิกาอยู่ด้านบน,a large building with a clock at the top ,,,0.0
000000309160.jpg,แมวสีเทาและขาวที่นั่งบนผนังท่อ,a grey and white cat sitting on a brick wall ,,,0.0
000000335688.jpg,"โต๊ะทํางานของคอมพิวเตอร์ที่มีจอ, คีย์บอร์ดและหนู ","a computer desk with a monitor, keyboard and mouse ",,,0.0
000000103516.jpg,รถไฟฟ้าสีฟ้าและสีขาว เดินทางตามเส้นทาง,a blue and white train traveling down tracks next to a platform ,,,0.0
000000529036.jpg,นักเตะเทนนิสที่กําลังเล่นในสนาม,a tennis player in action on the court ,,,0.0
000000053464.jpg,ผู้ชายที่ตัดเค้กบนโต๊ะ,a man cutting a cake on top of a table ,,,0.0
000000008998.jpg,อาคารสูงที่มีหอนาฬิกา,a tall building with a clock tower ,,,0.0
000000447113.jpg,หัวสีน้ําตาลและขาวยืนอยู่บนเนินเขาสีเขียว,a brown and white cow standing on top of a lush green hillside ,,,0.0
000000205392.jpg,รถบัสเมือง ขับรถลงถนนข้างถนนที่มีคนเยอะมาก,a city bus driving down a street next to a busy street ,,,0.0
000000445857.jpg,ชายที่นั่งสกีตบอร์ดบนบล็อคซีเมนต์,a man riding a skateboard on top of a cement block ,,,0.0
000000386530.jpg,ห้องน้ําเล็กๆ พร้อมห้องน้ําและห้องน้ําเล็กๆ,a small bathroom with a toilet and a small sink ,,,0.0
000000197636.jpg,กลุ่มใหญ่ของผู้คนบนชายหาดที่มีเรือใหญ่ในน้ํา ,a large group of people on a beach with a large ship in the water ,,,0.0
000000210077.jpg,ผู้หญิงกับชายยืนอยู่ในครัว,a woman and a man standing in a kitchen ,,,0.0
000000074963.jpg,ก้อนกล้วย ที่นั่งบนโต๊ะไม้,bunches of bananas sitting on top of a wooden stand ,,,0.0
000000416815.jpg,โต๊ะทํางานพร้อมกับจอ คีย์บอร์ดและหนู ,"a desk with a monitor, keyboard and mouse ",,,0.0
000000507557.jpg,จิราฟ่ากินผลไม้จากมือของมนุษย์,a giraffe eating a piece of fruit from a person's hand ,,,0.0
000000087064.jpg,เตียงผักที่นั่งบนโต๊ะ,a pile of vegetables sitting on a table ,,,0.0
000000534456.jpg,ชายกับผู้หญิงนั่งบนโซฟา กินอาหาร,a man and a woman sitting on a couch eating food ,,,0.0
000000045084.jpg,ชายกับผู้หญิงนั่งบนเก้าอี้หน้าสถานีรถเมล์,a man and woman sitting on a bench in front of a bus stop ,,,0.0
000000351118.jpg,เหรียญชายในชุดถือโทรศัพท์มือถือ,a statue of a man in a suit holding a cell phone ,,,0.0
000000580923.jpg,แกะม้าที่เดินข้ามสนามหญ้า,a herd of horses walking across a grassy field ,,,0.0
000000302997.jpg,พืชที่มีกล้วยไม้แขวนอยู่ตรงนั้น,a plant with a bunch of bananas hanging from it ,,,0.0
000000117585.jpg,ชายที่นั่งบนมอเตอร์ไซค์ในโรงรถ,a man sitting on a motorcycle in a garage ,,,0.0
000000252411.jpg,ห้องน้ําที่มีถ้วยน้ํา กระจก และเครื่องปรับสบู่,"a bathroom with a sink, mirror, and soap dispenser ",,,0.0
000000273893.jpg,แมวที่นั่งอยู่บนคอมพิวเตอร์เล็ปท็อป,a cat sitting on top of a laptop computer ,,,0.0
000000196503.jpg,ชายที่ให้อาหารกับจิราฟน้อย,a man feeding a baby giraffe ,,,0.0
000000075258.jpg,สองพ่อครัวเตรียมอาหารในครัวขนาดใหญ่,two chefs preparing food in a large kitchen ,,,0.0
000000369294.jpg,นักเล่นเบสบอลที่โยนบอลบนสนาม,a baseball player pitching a ball on top of a field ,,,0.0
000000274490.jpg,รถบัสสีฟ้าและสีขาว ขับรถลงถนน,a blue and white bus driving down a street ,,,0.0
000000362151.jpg,เด็กผู้หญิงคนหนึ่งนั่งอยู่บนพื้นในห้องน้ํา,a little girl is sitting on the floor in a bathroom ,,,0.0
000000349974.jpg,นักพนันเบสบอลที่โยนไม้ตีในสนามกีฬา,a baseball player swinging a bat on a field ,,,0.0
000000533625.jpg,สัญลักษณ์ถนนที่มีต้นไม้อยู่ด้านหน้า,a street sign with a tree in front of it ,,,0.0
000000295893.jpg,ชายที่ถือแซนวิชอยู่หน้าหน้าต่างร้าน,a man holding a sandwich in front of a store window ,,,0.0
000000109232.jpg,ผู้หญิงขับคลื่นบนกระดานเซิร์ฟ,a woman riding a wave on a surfboard ,,,0.0
000000184172.jpg,คนบนกระดานเซอร์ฟในมหาสมุทร,a person on a surfboard in the ocean ,,,0.0
000000446094.jpg,รถไฟที่เดินทางตามเส้นทางรถไฟใกล้ต้นไม้,a train traveling down train tracks near trees ,,,0.0
000000450102.jpg,เซเบร่า ที่ยืนอยู่บนสนามหญ้า ใกล้กับรั้ว,a zebra standing in a grassy field next to a fence ,,,0.0
000000260738.jpg,สุนัขที่ยืนอยู่ข้างๆ วงกล้วยสีเขียว,a dog standing next to a bunch of green bananas ,,,0.0
000000146849.jpg,คนขับคลื่นบนโต๊ะเซอร์ฟ์,a man riding a wave on top of a surfboard ,,,0.0
000000558635.jpg,ชายที่นั่งบนเก้าอี้ในเมือง,a man sitting on a bench in a city ,,,0.0
